date,max_price,min_price,last_price,last_deal_price,first_price,yesterday_price,value,volume,count
20190716,1728,1414,1444,1459,1549,1571,21234446474,14710284,1181
20190715,1805,1477,1571,1540,1655,1641,27275595843,17361334,1488
20190714,1664,1362,1641,1664,1600,1513,54617664313,33278394,2238
20190713,1563,1279,1513,1563,1448,1421,28776501705,19015898,1472
20190710,1629,1333,1421,1415,1540,1481,35509692839,24980929,1934
20190709,661,541,1481,1481,1481,601,16116390100,10882100,235
20190518,660,540,601,622,602,600,33497339136,55734150,1479
20190515,669,549,600,600,659,609,15374257880,25608643,607
20190514,662,542,609,605,662,602,7312238961,11997924,305
20190513,664,544,602,601,664,604,6963351093,11557458,272
20190512,666,546,604,600,628,606,6917094275,11458253,278
20190511,667,547,606,600,667,607,7275961697,11999999,333
20190508,724,594,607,600,724,659,6626777410,10924047,305
20190507,799,655,659,655,738,727,967019346,1468216,58
20190506,876,718,727,718,875,797,552073956,759717,40
20190505,953,781,797,781,801,867,896115924,1125017,65
20190504,1017,833,867,840,1010,925,3280401548,3781452,182
20190501,1054,864,925,870,970,959,1112011379,1202624,46
20190430,1028,842,959,935,1028,935,1485586315,1548763,63
20190429,935,765,935,935,935,850,5166151760,5525296,303
20190428,603,495,850,850,850,549,282063150,331839,17
20181128,657,539,549,549,539,598,23895774120,43528710,2648
20181127,663,543,598,635,555,603,26840043615,44902018,2766
20181126,796,652,603,587,652,724,4841179268,8032409,331
20181124,884,724,724,724,724,804,2955472980,4082145,278
20181121,870,712,804,795,823,791,2169466831,2696803,255
20181120,851,697,791,809,780,774,8275107065,10457158,771
20181119,849,695,774,777,761,772,6206123721,8017431,489
20181118,896,734,772,758,807,815,3224389042,4179313,443
20181117,926,758,815,790,848,842,3214983459,3946881,397
20181114,928,760,842,842,831,844,2336577626,2775714,225
20181113,911,747,844,830,830,829,1994463422,2363747,243
20181112,886,726,829,835,820,806,1610142363,1943035,182
20181111,897,735,806,805,804,816,2381714733,2956184,293
20181110,940,770,816,825,851,855,2453187261,3006549,303
20181105,882,722,850,865,800,802,2286586040,2691622,211
20181104,917,751,802,814,830,834,1913424016,2384357,269
20181103,953,781,834,830,841,867,2068325383,2479534,236
