date,max_price,min_price,last_price,last_deal_price,first_price,yesterday_price,value,volume,count
20190204,999999,1,7001,7001,7001,7001,214573649,30649,13
20190202,999999,1,7001,7001,7001,6500,1156453184,165184,37
20190128,999999,1,6500,6500,6500,6071,355101500,54631,15
20190126,999999,1,6071,6071,6071,6071,21910239,3609,3
20190123,999999,1,6071,6260,6037,6037,534738581,88083,17
20190121,999999,1,6037,6037,6037,6037,267445137,44301,2
20190119,999999,1,6037,6037,6037,6037,1251627062,207326,23
20190116,999999,1,6037,5900,6132,6132,46464188,7697,5
20190114,999999,1,6132,6132,6132,6132,67120872,10946,2
20190112,999999,1,6132,6132,6500,6132,289828980,47265,9
20190109,999999,1,6132,6100,6800,7000,300892400,49069,6
20190102,999999,1,7000,7000,7000,7000,21000000,3000,2
20181231,999999,1,7000,7000,7000,7200,101878000,14554,4
20181229,999999,1,7200,7200,7200,7300,845798400,117472,16
20181226,999999,1,7300,7300,7300,7000,146744600,20102,9
20181224,999999,1,7000,7000,7000,7003,97300000,13900,4
20181222,999999,1,7003,7100,7000,6550,441975000,63108,20
20181219,999999,1,6550,6550,6550,6550,710720850,108507,37
20181217,999999,1,6550,6559,6550,6415,251805540,38442,12
20181215,999999,1,6277,6950,6000,5500,430078000,68513,25
20181212,999999,1,5500,5500,5500,5100,736076000,133832,45
20181205,999999,1,5100,5100,5100,4901,248426100,48711,17
20181203,999999,1,4884,5000,4791,4791,293134721,60016,12
20181201,999999,1,4791,4850,4751,4751,323335410,67494,21
20181128,999999,1,4751,4751,4751,4751,75602663,15913,17
20181124,999999,1,4751,4751,4751,4751,27475033,5783,7
20181121,999999,1,4751,4751,5000,4751,173083681,36431,12
20181119,999999,1,4751,4751,4751,4750,334959753,70503,32
20181117,999999,1,4750,4750,4750,4200,510169000,107404,40
20181110,999999,1,4200,4200,4200,4200,54159000,12895,3
20181105,999999,1,4200,4200,4200,4040,18841200,4486,5
20181103,999999,1,4040,4040,4040,4201,29092040,7201,3
20181031,999999,1,4201,4040,4719,4719,50000897,11902,6
20181029,999999,1,4719,4399,4838,4838,148683141,31509,16
20181027,999999,1,4838,4788,4857,4857,33171528,6856,5
20181022,999999,1,4730,5399,4525,4525,50573137,10691,13
20181020,999999,1,4525,4501,4300,5553,40179280,8880,3
20181015,999999,1,5553,5440,5000,5600,37760000,6800,6
20181013,999999,1,5600,5600,5600,5600,11457600,2046,2
20181010,999999,1,5600,5600,726,5999,8142400,1454,2
20181008,999999,1,5999,5999,5999,6000,14919513,2487,1
20181006,999999,1,6000,6000,6000,5999,550536000,91756,16
20181003,999999,1,5999,5999,5500,6400,11998000,2000,2
20181001,999999,1,6400,6400,6400,6022,770528000,120395,40
20180926,999999,1,6022,6200,6002,5000,728098794,120897,38
20180924,999999,1,5000,5000,5000,5095,50000000,10000,1
20180922,999999,1,5095,5095,5095,5095,241691515,47437,15
20180917,999999,1,5095,5095,5600,5095,349888935,68673,27
20180915,999999,1,5095,5200,5005,4427,217409400,42672,14
20180912,999999,1,4427,4700,4250,4250,74190800,16759,5
20180910,999999,1,4250,4250,4250,4000,223520250,52593,16
20180908,999999,1,4000,4000,4000,4000,313084000,78271,13
20180905,999999,1,4000,4000,4000,3912,113664000,28416,13
20180903,999999,1,3912,3912,3912,3750,70443384,18007,11
20180901,999999,1,3750,3750,3750,3750,246660000,65776,11
20180829,999999,1,3750,3750,3750,3750,42026250,11207,2
20180827,999999,1,3750,3750,3750,3898,205695000,54852,9
20180825,999999,1,3898,3898,3898,3900,105639698,27101,10
20180818,999999,1,3900,3900,3900,3901,15046200,3858,8
20180813,999999,1,3901,3901,3901,3900,9163449,2349,3
20180811,999999,1,3900,3900,3900,4000,19464900,4991,2
20180801,999999,1,4000,4000,4000,4000,71820000,17955,5
20180730,999999,1,4000,4000,4000,2500,21708000,5427,3
20180728,999999,1,2500,2500,2500,2500,5565000,2226,3
20180725,999999,1,2500,2500,4000,4280,5000000,2000,2
20180716,999999,1,4280,4280,4280,4290,967280,226,2
20180630,999999,1,4290,4290,4290,4310,110943690,25861,6
20180625,999999,1,4310,4310,4310,4311,969750,225,1
20180623,999999,1,4311,4311,4311,4311,5992290,1390,1
20180620,999999,1,4311,4311,4311,4311,4311000,1000,2
20180618,999999,1,4311,4311,4311,4311,57137994,13254,9
20180613,999999,1,4311,4500,4500,3900,37725000,8750,7
20180611,999999,1,3900,3900,3900,3900,139967100,35889,13
20180530,999999,1,3900,3900,3900,3860,683217600,175184,23
20180528,999999,1,3860,3860,3860,3523,65697200,17020,10
20180526,999999,1,3523,3000,3900,3900,37113900,10535,10
20180519,999999,1,3900,3900,3900,3900,100620000,25800,19
20180516,999999,1,3900,3900,3900,3692,23388300,5997,4
20180514,999999,1,3692,3900,3603,3603,322040514,87238,25
20180428,999999,1,3603,3603,3603,3603,3603000,1000,1
20180425,999999,1,3603,3603,3603,3603,3603000,1000,1
20180421,999999,1,3603,3603,3603,3603,3603000,1000,1
20180418,999999,1,3603,3603,3603,3603,36667731,10177,5
