date,max_price,min_price,last_price,last_deal_price,first_price,yesterday_price,value,volume,count
20190723,2592,2122,2276,2211,2429,2357,2999084567,1317622,199
20190722,2499,2045,2357,2398,2390,2272,8817486221,3740945,571
20190721,2304,1886,2272,2304,2031,2095,5176516399,2278669,330
20190720,2285,1871,2095,2099,2150,2078,1271842539,607091,133
20190717,2288,1872,2078,2129,2000,2080,1810926831,871385,179
20190716,2461,2015,2080,2019,2160,2238,1921081787,923698,230
20190715,2585,2115,2238,2210,2321,2350,3356553404,1499577,237
20190714,2497,2043,2350,2350,2580,2263,513733500,218610,29
20190703,2516,2060,2295,2285,2345,2288,5092330249,2218558,285
20190702,2622,2146,2288,2330,2428,2384,4921824700,2150948,339
20190701,2578,2110,2384,2396,2439,2344,6762532144,2836241,559
20190630,2395,1961,2344,2395,2247,2178,11443517455,4881262,448
20190626,2475,2025,2178,2175,2330,2250,1763995821,809759,196
20190625,2528,2070,2250,2255,2210,2299,1051938478,467530,90
20190624,2428,1988,2299,2300,2102,2208,3010685309,1309370,225
20190623,2361,1933,2208,2248,2200,2147,662346935,299933,91
20190622,2438,1996,2147,2152,2290,2217,894039504,416359,95
20190619,2616,2142,2217,2171,2258,2379,1830929553,825989,175
20190618,2665,2181,2379,2251,2499,2423,4717026302,1982853,369
20190617,2456,2010,2423,2456,2430,2233,5973381321,2464904,346
20190616,2268,1856,2233,2268,2020,2062,5791448749,2593911,331
20190615,2307,1889,2062,2098,2053,2098,960851377,465931,72
20190612,2247,1839,2098,2064,2050,2043,1283459591,611630,117
20190611,2312,1892,2043,2050,2080,2102,691775339,338599,88
20190610,2268,1856,2102,2080,2040,2062,3425695943,1629876,231
20190609,2146,1756,2062,2040,1918,1951,1487361257,721431,162
20190608,2174,1780,1951,1938,2080,1977,1125337498,576731,78
20190603,2263,1853,1977,1970,2030,2058,472506609,239038,56
20190602,2270,1858,2058,2060,2015,2064,2423226634,1177332,225
20190601,2367,1937,2064,2057,2006,2152,2097802953,1016586,192
20190529,2268,1856,2152,2115,2112,2062,2250286307,1045597,212
20190528,2107,1725,2062,2107,1979,1916,3211641440,1557655,304
20190526,2060,1686,1916,1920,1925,1873,951772080,496645,134
20190525,2062,1688,1873,1920,1783,1875,809729657,432350,68
20190522,2112,1728,1875,1859,1940,1920,2974165457,1586274,170
20190521,2091,1711,1920,1960,1852,1901,2082658380,1084482,177
20190520,2180,1784,1901,1871,1947,1982,1661819190,874102,114
20190519,2242,1836,1982,1950,2001,2039,1758962141,887397,154
20190518,2249,1841,2039,2001,2094,2045,3200474576,1569697,310
20190515,2336,1912,2045,2020,2030,2124,2464736670,1205444,184
20190514,2326,1904,2124,2125,2196,2115,2171380205,1022110,166
20190513,2253,1845,2115,2151,1865,2049,1522972825,720069,125
20190512,2409,1971,2049,2100,2080,2190,1801740597,879317,121
20190511,2444,2000,2190,2136,2142,2222,1300739616,593932,134
20190508,2323,1901,2222,2280,2110,2112,1523437344,685577,132
20190507,2523,2065,2112,2065,2190,2294,1970884262,933153,134
20190506,2713,2221,2294,2221,2500,2467,4810186093,2096669,226
20190505,2840,2324,2467,2450,2450,2582,9006620476,3650410,480
20190504,2648,2168,2582,2580,2540,2408,6970678287,2699747,328
20190501,2593,2123,2408,2420,2358,2358,4667660920,1938683,274
20190430,2411,1973,2358,2411,2319,2192,6258217344,2654136,402
20190429,2489,2037,2192,2250,2199,2263,5160637488,2354620,277
20190428,2653,2171,2263,2214,2448,2412,7877294833,3481465,485
20190427,2802,2294,2412,2400,2545,2548,4652650971,1929034,268
20190424,3023,2475,2548,2479,2620,2749,3778209757,1482829,232
20190423,3043,2491,2749,2625,2663,2767,10557215407,3840882,483
20190422,2521,2063,2767,2773,2521,2292,14186728967,5127736,328
20190416,2292,1876,2292,2292,2292,2084,53013960,23130,6
20190415,2084,1706,2084,2084,2084,1895,700840864,336296,36
20190409,1895,1551,1895,1895,1895,1723,354605665,187127,18
20190407,1723,1411,1723,1723,1723,1567,305010629,177023,23
20190331,1567,1283,1567,1567,1567,1425,928358181,592443,32
20180611,977,801,895,900,903,889,1254052329,1400416,144
20180610,976,800,889,890,885,888,360277718,405234,63
20180609,992,812,888,894,910,902,520671104,586096,98
20180603,991,811,902,906,900,901,927950495,1028975,138
20180602,1001,819,901,908,891,910,592580442,657818,83
20180530,991,811,910,918,890,901,845541042,929446,85
20180529,985,807,901,908,892,896,490814166,544632,74
20180528,977,801,896,890,881,889,1307291977,1459041,163
20180527,990,810,889,881,898,900,628677427,707124,78
20180526,983,805,900,899,918,894,1012179318,1124729,115
20180523,983,805,894,900,886,894,630774028,705617,134
20180522,991,811,894,890,893,901,301856708,337792,56
20180521,1021,837,901,914,938,929,969616926,1076083,135
20180520,1017,833,929,918,948,925,816176696,878181,112
